Country/Region,Date,Cases,new_date
Guatemala,4/2/20,47,2020-04-02
Chad,4/2/20,8,2020-04-02
South Africa,4/2/20,1462,2020-04-02
Tunisia,4/2/20,455,2020-04-02
Cuba,4/2/20,233,2020-04-02
Angola,4/2/20,8,2020-04-02
Honduras,4/2/20,219,2020-04-02
Maldives,4/2/20,19,2020-04-02
Peru,4/2/20,1414,2020-04-02
Burma,4/2/20,20,2020-04-02
Hungary,4/2/20,585,2020-04-02
Denmark,4/2/20,3573,2020-04-02
Romania,4/2/20,2738,2020-04-02
Namibia,4/2/20,14,2020-04-02
Sierra Leone,4/2/20,2,2020-04-02
Central African Republic,4/2/20,3,2020-04-02
Nicaragua,4/2/20,5,2020-04-02
Austria,4/2/20,11129,2020-04-02
Burkina Faso,4/2/20,288,2020-04-02
Algeria,4/2/20,986,2020-04-02
Malawi,4/2/20,3,2020-04-02
Seychelles,4/2/20,10,2020-04-02
Antigua and Barbuda,4/2/20,9,2020-04-02
Indonesia,4/2/20,1790,2020-04-02
Diamond Princess,4/2/20,712,2020-04-02
Germany,4/2/20,84794,2020-04-02
Zimbabwe,4/2/20,9,2020-04-02
Jordan,4/2/20,299,2020-04-02
India,4/2/20,2543,2020-04-02
Iceland,4/2/20,1319,2020-04-02
Gambia,4/2/20,4,2020-04-02
Malaysia,4/2/20,3116,2020-04-02
Georgia,4/2/20,134,2020-04-02
Zambia,4/2/20,39,2020-04-02
Singapore,4/2/20,1049,2020-04-02
Bahamas,4/2/20,24,2020-04-02
Holy See,4/2/20,7,2020-04-02
Greece,4/2/20,1544,2020-04-02
Qatar,4/2/20,949,2020-04-02
Trinidad and Tobago,4/2/20,94,2020-04-02
Cyprus,4/2/20,356,2020-04-02
Guinea,4/2/20,52,2020-04-02
Cameroon,4/2/20,306,2020-04-02
Guinea-Bissau,4/2/20,9,2020-04-02
Cambodia,4/2/20,110,2020-04-02
Malta,4/2/20,196,2020-04-02
Slovenia,4/2/20,897,2020-04-02
Pakistan,4/2/20,2421,2020-04-02
Paraguay,4/2/20,77,2020-04-02
Vietnam,4/2/20,233,2020-04-02
Azerbaijan,4/2/20,400,2020-04-02
Grenada,4/2/20,10,2020-04-02
Oman,4/2/20,231,2020-04-02
Mali,4/2/20,36,2020-04-02
Cabo Verde,4/2/20,6,2020-04-02
Ghana,4/2/20,204,2020-04-02
New Zealand,4/2/20,797,2020-04-02
Czechia,4/2/20,3858,2020-04-02
Haiti,4/2/20,16,2020-04-02
Togo,4/2/20,39,2020-04-02
Burundi,4/2/20,3,2020-04-02
Netherlands,4/2/20,14788,2020-04-02
Andorra,4/2/20,428,2020-04-02
Nepal,4/2/20,6,2020-04-02
Canada,4/2/20,11284,2020-04-02
Guyana,4/2/20,19,2020-04-02
Slovakia,4/2/20,426,2020-04-02
Syria,4/2/20,16,2020-04-02
Somalia,4/2/20,5,2020-04-02
Uruguay,4/2/20,350,2020-04-02
Bulgaria,4/2/20,457,2020-04-02
United Arab Emirates,4/2/20,1024,2020-04-02
Spain,4/2/20,112065,2020-04-02
MS Zaandam,4/2/20,9,2020-04-02
Taiwan*,4/2/20,339,2020-04-02
Brazil,4/2/20,8044,2020-04-02
Ireland,4/2/20,3849,2020-04-02
Japan,4/2/20,2495,2020-04-02
Finland,4/2/20,1518,2020-04-02
Chile,4/2/20,3404,2020-04-02
Madagascar,4/2/20,59,2020-04-02
Ethiopia,4/2/20,29,2020-04-02
Israel,4/2/20,6857,2020-04-02
Djibouti,4/2/20,40,2020-04-02
France,4/2/20,59929,2020-04-02
United Kingdom,4/2/20,34173,2020-04-02
Turkey,4/2/20,18135,2020-04-02
Bangladesh,4/2/20,56,2020-04-02
Papua New Guinea,4/2/20,1,2020-04-02
Venezuela,4/2/20,146,2020-04-02
China,4/2/20,82432,2020-04-02
US,4/2/20,243453,2020-04-02
Senegal,4/2/20,195,2020-04-02
Italy,4/2/20,115242,2020-04-02
Argentina,4/2/20,1133,2020-04-02
Botswana,4/2/20,4,2020-04-02
Mauritius,4/2/20,169,2020-04-02
Jamaica,4/2/20,47,2020-04-02
Bosnia and Herzegovina,4/2/20,533,2020-04-02
Philippines,4/2/20,2633,2020-04-02
Russia,4/2/20,3548,2020-04-02
Switzerland,4/2/20,18827,2020-04-02
Mozambique,4/2/20,10,2020-04-02
Bahrain,4/2/20,643,2020-04-02
Gabon,4/2/20,21,2020-04-02
South Sudan,4/2/20,0,2020-04-02
Nigeria,4/2/20,184,2020-04-02
Colombia,4/2/20,1161,2020-04-02
Iran,4/2/20,50468,2020-04-02
Serbia,4/2/20,1171,2020-04-02
Mauritania,4/2/20,6,2020-04-02
Timor-Leste,4/2/20,1,2020-04-02
Fiji,4/2/20,7,2020-04-02
Saudi Arabia,4/2/20,1885,2020-04-02
Croatia,4/2/20,1011,2020-04-02
Niger,4/2/20,98,2020-04-02
Montenegro,4/2/20,144,2020-04-02
Brunei,4/2/20,133,2020-04-02
Iraq,4/2/20,772,2020-04-02
Morocco,4/2/20,708,2020-04-02
Western Sahara,4/2/20,0,2020-04-02
Libya,4/3/20,11,2020-04-03
Luxembourg,4/3/20,2612,2020-04-03
Mauritius,4/3/20,186,2020-04-03
United Arab Emirates,4/3/20,1264,2020-04-03
Mexico,4/3/20,1510,2020-04-03
Syria,4/3/20,16,2020-04-03
MS Zaandam,4/3/20,9,2020-04-03
Pakistan,4/3/20,2686,2020-04-03
United Kingdom,4/3/20,38689,2020-04-03
Mali,4/3/20,39,2020-04-03
Portugal,4/3/20,9886,2020-04-03
Qatar,4/3/20,1075,2020-04-03
Uzbekistan,4/3/20,227,2020-04-03
Cyprus,4/3/20,396,2020-04-03
Azerbaijan,4/3/20,443,2020-04-03
Switzerland,4/3/20,19606,2020-04-03
Saint Kitts and Nevis,4/3/20,9,2020-04-03
Sweden,4/3/20,6131,2020-04-03
Malawi,4/3/20,3,2020-04-03
Cote d'Ivoire,4/3/20,218,2020-04-03
Barbados,4/3/20,51,2020-04-03
Bahrain,4/3/20,672,2020-04-03
Norway,4/3/20,5370,2020-04-03
Liechtenstein,4/3/20,75,2020-04-03
Oman,4/3/20,252,2020-04-03
Diamond Princess,4/3/20,712,2020-04-03
Malaysia,4/3/20,3333,2020-04-03
Austria,4/3/20,11524,2020-04-03
Romania,4/3/20,3183,2020-04-03
Lithuania,4/3/20,696,2020-04-03
Denmark,4/3/20,3946,2020-04-03
Russia,4/3/20,4149,2020-04-03
Mauritania,4/3/20,6,2020-04-03
Dominica,4/3/20,12,2020-04-03
Madagascar,4/3/20,70,2020-04-03
Maldives,4/3/20,19,2020-04-03
Cuba,4/3/20,269,2020-04-03
Dominican Republic,4/3/20,1488,2020-04-03
Djibouti,4/3/20,49,2020-04-03
Bahamas,4/3/20,24,2020-04-03
Croatia,4/3/20,1079,2020-04-03
Czechia,4/3/20,4091,2020-04-03
Belarus,4/3/20,351,2020-04-03
Bangladesh,4/3/20,61,2020-04-03
Rwanda,4/3/20,89,2020-04-03
Uruguay,4/3/20,369,2020-04-03
Taiwan*,4/3/20,348,2020-04-03
Afghanistan,4/3/20,281,2020-04-03
Malta,4/3/20,202,2020-04-03
Slovakia,4/3/20,450,2020-04-03
South Sudan,4/3/20,0,2020-04-03
Timor-Leste,4/3/20,1,2020-04-03
Iran,4/3/20,53183,2020-04-03
Canada,4/3/20,12437,2020-04-03
Morocco,4/3/20,791,2020-04-03
Brunei,4/3/20,134,2020-04-03
Iraq,4/3/20,820,2020-04-03
France,4/3/20,65202,2020-04-03
Serbia,4/3/20,1476,2020-04-03
Niger,4/3/20,120,2020-04-03
Guyana,4/3/20,23,2020-04-03
Brazil,4/3/20,9056,2020-04-03
Finland,4/3/20,1615,2020-04-03
Ireland,4/3/20,4273,2020-04-03
Chile,4/3/20,3737,2020-04-03
Costa Rica,4/3/20,416,2020-04-03
Israel,4/3/20,7428,2020-04-03
Ethiopia,4/3/20,35,2020-04-03
Jamaica,4/3/20,47,2020-04-03
China,4/3/20,82511,2020-04-03
Botswana,4/3/20,4,2020-04-03
Cabo Verde,4/3/20,6,2020-04-03
Fiji,4/3/20,7,2020-04-03
Gabon,4/3/20,21,2020-04-03
Argentina,4/3/20,1265,2020-04-03
Senegal,4/3/20,207,2020-04-03
US,4/3/20,275586,2020-04-03
Spain,4/3/20,119199,2020-04-03
Papua New Guinea,4/3/20,1,2020-04-03
Venezuela,4/3/20,153,2020-04-03
Somalia,4/3/20,7,2020-04-03
Italy,4/3/20,119827,2020-04-03
Singapore,4/3/20,1114,2020-04-03
Mozambique,4/3/20,10,2020-04-03
Bulgaria,4/3/20,485,2020-04-03
South Africa,4/3/20,1505,2020-04-03
Western Sahara,4/3/20,0,2020-04-03
Tunisia,4/3/20,495,2020-04-03
Honduras,4/3/20,222,2020-04-03
Angola,4/3/20,8,2020-04-03
Peru,4/3/20,1595,2020-04-03
Burma,4/3/20,20,2020-04-03
Georgia,4/3/20,155,2020-04-03
Hungary,4/3/20,623,2020-04-03
New Zealand,4/3/20,868,2020-04-03
Holy See,4/3/20,7,2020-04-03
Namibia,4/3/20,14,2020-04-03
Sierra Leone,4/3/20,2,2020-04-03
Central African Republic,4/3/20,8,2020-04-03
Ghana,4/3/20,205,2020-04-03
Haiti,4/3/20,18,2020-04-03
Nicaragua,4/3/20,5,2020-04-03
Nepal,4/3/20,6,2020-04-03
Antigua and Barbuda,4/3/20,15,2020-04-03
Indonesia,4/3/20,1986,2020-04-03
Algeria,4/3/20,1171,2020-04-03
Seychelles,4/3/20,10,2020-04-03
Andorra,4/3/20,439,2020-04-03
Turkey,4/3/20,20921,2020-04-03
Chad,4/3/20,8,2020-04-03
Zambia,4/3/20,39,2020-04-03
Burundi,4/3/20,3,2020-04-03
Iceland,4/3/20,1364,2020-04-03
Gambia,4/3/20,4,2020-04-03
Togo,4/3/20,40,2020-04-03
Burkina Faso,4/3/20,302,2020-04-03
India,4/3/20,2567,2020-04-03
Japan,4/3/20,2617,2020-04-03
Germany,4/3/20,91159,2020-04-03
Netherlands,4/3/20,15821,2020-04-03
Kuwait,4/3/20,417,2020-04-03
Armenia,4/3/20,736,2020-04-03
Grenada,4/3/20,12,2020-04-03
Equatorial Guinea,4/3/20,16,2020-04-03
Slovenia,4/3/20,934,2020-04-03
Cambodia,4/3/20,114,2020-04-03
Benin,4/3/20,16,2020-04-03
Ukraine,4/3/20,1072,2020-04-03
Monaco,4/3/20,64,2020-04-03
Kyrgyzstan,4/3/20,130,2020-04-03
Congo (Kinshasa),4/3/20,134,2020-04-03
Saint Vincent and the Grenadines,4/3/20,3,2020-04-03
Albania,4/3/20,304,2020-04-03
El Salvador,4/3/20,46,2020-04-03
Paraguay,4/3/20,92,2020-04-03
Moldova,4/3/20,591,2020-04-03
Belize,4/3/20,4,2020-04-03
Guatemala,4/3/20,50,2020-04-03
Liberia,4/3/20,7,2020-04-03
Ecuador,4/3/20,3368,2020-04-03
Saint Lucia,4/3/20,13,2020-04-03
Suriname,4/3/20,10,2020-04-03
Australia,4/3/20,5330,2020-04-03
Philippines,4/3/20,3018,2020-04-03
Lebanon,4/3/20,508,2020-04-03
Egypt,4/3/20,985,2020-04-03
Panama,4/3/20,1475,2020-04-03
Vietnam,4/3/20,237,2020-04-03
Latvia,4/3/20,493,2020-04-03
Tanzania,4/3/20,20,2020-04-03
Laos,4/3/20,10,2020-04-03
Belgium,4/3/20,16770,2020-04-03
Sudan,4/3/20,10,2020-04-03
West Bank and Gaza,4/3/20,194,2020-04-03
Zimbabwe,4/3/20,9,2020-04-03
Mongolia,4/3/20,14,2020-04-03
Uganda,4/3/20,48,2020-04-03
Sri Lanka,4/3/20,159,2020-04-03
Kazakhstan,4/3/20,464,2020-04-03
Eswatini,4/3/20,9,2020-04-03
Greece,4/3/20,1613,2020-04-03
San Marino,4/3/20,245,2020-04-03
Thailand,4/3/20,1978,2020-04-03
Jordan,4/3/20,310,2020-04-03
Colombia,4/3/20,1267,2020-04-03
Saudi Arabia,4/3/20,2039,2020-04-03
Montenegro,4/3/20,174,2020-04-03
Bosnia and Herzegovina,4/3/20,579,2020-04-03
Guinea-Bissau,4/3/20,15,2020-04-03
Nigeria,4/3/20,210,2020-04-03
Bolivia,4/3/20,132,2020-04-03
Sao Tome and Principe,4/3/20,0,2020-04-03
Estonia,4/3/20,961,2020-04-03
Cameroon,4/3/20,509,2020-04-03
Poland,4/3/20,3383,2020-04-03
Kosovo,4/3/20,126,2020-04-03
Guinea,4/3/20,73,2020-04-03
Kenya,4/3/20,122,2020-04-03
Bhutan,4/3/20,5,2020-04-03
Congo (Brazzaville),4/3/20,22,2020-04-03
"Korea, South",4/3/20,10062,2020-04-03
Eritrea,4/3/20,22,2020-04-03
North Macedonia,4/3/20,430,2020-04-03
Trinidad and Tobago,4/3/20,98,2020-04-03
Netherlands,4/4/20,16727,2020-04-04
Andorra,4/4/20,466,2020-04-04
Paraguay,4/4/20,96,2020-04-04
New Zealand,4/4/20,950,2020-04-04
Vietnam,4/4/20,240,2020-04-04
Qatar,4/4/20,1325,2020-04-04
Nepal,4/4/20,9,2020-04-04
Mexico,4/4/20,1688,2020-04-04
Papua New Guinea,4/4/20,1,2020-04-04
Peru,4/4/20,1746,2020-04-04
Uzbekistan,4/4/20,266,2020-04-04
Australia,4/4/20,5550,2020-04-04
Panama,4/4/20,1673,2020-04-04
Moldova,4/4/20,752,2020-04-04
Albania,4/4/20,333,2020-04-04
Monaco,4/4/20,66,2020-04-04
Armenia,4/4/20,770,2020-04-04
West Bank and Gaza,4/4/20,217,2020-04-04
Poland,4/4/20,3627,2020-04-04
Norway,4/4/20,5550,2020-04-04
North Macedonia,4/4/20,483,2020-04-04
Zimbabwe,4/4/20,9,2020-04-04
Afghanistan,4/4/20,299,2020-04-04
Nigeria,4/4/20,214,2020-04-04
Angola,4/4/20,10,2020-04-04
Montenegro,4/4/20,201,2020-04-04
Portugal,4/4/20,10524,2020-04-04
Mauritius,4/4/20,196,2020-04-04
Argentina,4/4/20,1451,2020-04-04
Venezuela,4/4/20,155,2020-04-04
Mauritania,4/4/20,6,2020-04-04
Niger,4/4/20,144,2020-04-04
Morocco,4/4/20,919,2020-04-04
Antigua and Barbuda,4/4/20,15,2020-04-04
Algeria,4/4/20,1251,2020-04-04
Mozambique,4/4/20,10,2020-04-04
Nicaragua,4/4/20,5,2020-04-04
Oman,4/4/20,277,2020-04-04
Austria,4/4/20,11781,2020-04-04
Namibia,4/4/20,14,2020-04-04
Philippines,4/4/20,3094,2020-04-04
Mongolia,4/4/20,14,2020-04-04
Syria,4/4/20,16,2020-04-04
Hungary,4/4/20,678,2020-04-04
Malta,4/4/20,213,2020-04-04
Burma,4/4/20,21,2020-04-04
Honduras,4/4/20,264,2020-04-04
Tunisia,4/4/20,553,2020-04-04
Singapore,4/4/20,1189,2020-04-04
Holy See,4/4/20,7,2020-04-04
Haiti,4/4/20,20,2020-04-04
Burundi,4/4/20,3,2020-04-04
Guyana,4/4/20,23,2020-04-04
Zambia,4/4/20,39,2020-04-04
Cabo Verde,4/4/20,7,2020-04-04
Guinea-Bissau,4/4/20,18,2020-04-04
Trinidad and Tobago,4/4/20,103,2020-04-04
Guinea,4/4/20,111,2020-04-04
Slovenia,4/4/20,977,2020-04-04
Cambodia,4/4/20,114,2020-04-04
Guatemala,4/4/20,61,2020-04-04
Grenada,4/4/20,12,2020-04-04
Cameroon,4/4/20,555,2020-04-04
Greece,4/4/20,1673,2020-04-04
Slovakia,4/4/20,471,2020-04-04
Sierra Leone,4/4/20,4,2020-04-04
Burkina Faso,4/4/20,318,2020-04-04
Iceland,4/4/20,1417,2020-04-04
Jordan,4/4/20,323,2020-04-04
Saudi Arabia,4/4/20,2179,2020-04-04
Bosnia and Herzegovina,4/4/20,624,2020-04-04
Japan,4/4/20,3139,2020-04-04
Jamaica,4/4/20,53,2020-04-04
Botswana,4/4/20,4,2020-04-04
Italy,4/4/20,124632,2020-04-04
US,4/4/20,308850,2020-04-04
Senegal,4/4/20,219,2020-04-04
Israel,4/4/20,7851,2020-04-04
Ireland,4/4/20,4604,2020-04-04
Brazil,4/4/20,10360,2020-04-04
Serbia,4/4/20,1624,2020-04-04
Iraq,4/4/20,878,2020-04-04
Brunei,4/4/20,135,2020-04-04
Iran,4/4/20,55743,2020-04-04
Indonesia,4/4/20,2092,2020-04-04
Turkey,4/4/20,23934,2020-04-04
Bulgaria,4/4/20,503,2020-04-04
Seychelles,4/4/20,10,2020-04-04
India,4/4/20,3082,2020-04-04
Somalia,4/4/20,7,2020-04-04
Canada,4/4/20,12978,2020-04-04
Western Sahara,4/4/20,0,2020-04-04
Togo,4/4/20,41,2020-04-04
Equatorial Guinea,4/4/20,16,2020-04-04
Congo (Kinshasa),4/4/20,154,2020-04-04
El Salvador,4/4/20,56,2020-04-04
Tanzania,4/4/20,20,2020-04-04
Egypt,4/4/20,1070,2020-04-04
Suriname,4/4/20,10,2020-04-04
Ecuador,4/4/20,3465,2020-04-04
Costa Rica,4/4/20,435,2020-04-04
Dominican Republic,4/4/20,1488,2020-04-04
Cote d'Ivoire,4/4/20,245,2020-04-04
Sweden,4/4/20,6443,2020-04-04
Dominica,4/4/20,14,2020-04-04
Djibouti,4/4/20,50,2020-04-04
Taiwan*,4/4/20,355,2020-04-04
Croatia,4/4/20,1126,2020-04-04
Diamond Princess,4/4/20,712,2020-04-04
Switzerland,4/4/20,20505,2020-04-04
Denmark,4/4/20,4269,2020-04-04
Cuba,4/4/20,288,2020-04-04
Czechia,4/4/20,4472,2020-04-04
Cyprus,4/4/20,426,2020-04-04
Sudan,4/4/20,10,2020-04-04
Kazakhstan,4/4/20,531,2020-04-04
Congo (Brazzaville),4/4/20,22,2020-04-04
Estonia,4/4/20,1039,2020-04-04
Ghana,4/4/20,205,2020-04-04
Germany,4/4/20,96092,2020-04-04
South Africa,4/4/20,1585,2020-04-04
Georgia,4/4/20,162,2020-04-04
Central African Republic,4/4/20,8,2020-04-04
Gambia,4/4/20,4,2020-04-04
Chad,4/4/20,9,2020-04-04
Gabon,4/4/20,21,2020-04-04
South Sudan,4/4/20,0,2020-04-04
Timor-Leste,4/4/20,1,2020-04-04
France,4/4/20,90848,2020-04-04
Finland,4/4/20,1882,2020-04-04
Chile,4/4/20,4161,2020-04-04
Spain,4/4/20,126168,2020-04-04
Fiji,4/4/20,12,2020-04-04
China,4/4/20,82543,2020-04-04
Ethiopia,4/4/20,38,2020-04-04
Colombia,4/4/20,1406,2020-04-04
Thailand,4/4/20,2067,2020-04-04
Eswatini,4/4/20,9,2020-04-04
Sri Lanka,4/4/20,166,2020-04-04
Eritrea,4/4/20,29,2020-04-04
Uganda,4/4/20,48,2020-04-04
Pakistan,4/4/20,2818,2020-04-04
Belarus,4/4/20,440,2020-04-04
Liberia,4/4/20,10,2020-04-04
San Marino,4/4/20,259,2020-04-04
Romania,4/4/20,3613,2020-04-04
Belize,4/4/20,4,2020-04-04
Rwanda,4/4/20,102,2020-04-04
Luxembourg,4/4/20,2729,2020-04-04
Saint Lucia,4/4/20,14,2020-04-04
Malaysia,4/4/20,3483,2020-04-04
MS Zaandam,4/4/20,9,2020-04-04
Malawi,4/4/20,4,2020-04-04
Bahamas,4/4/20,28,2020-04-04
Benin,4/4/20,16,2020-04-04
Ukraine,4/4/20,1225,2020-04-04
Lebanon,4/4/20,520,2020-04-04
Kyrgyzstan,4/4/20,144,2020-04-04
Russia,4/4/20,4731,2020-04-04
Belgium,4/4/20,18431,2020-04-04
United Kingdom,4/4/20,42477,2020-04-04
Saint Vincent and the Grenadines,4/4/20,7,2020-04-04
Latvia,4/4/20,509,2020-04-04
Madagascar,4/4/20,70,2020-04-04
Bangladesh,4/4/20,70,2020-04-04
Bahrain,4/4/20,688,2020-04-04
Lithuania,4/4/20,771,2020-04-04
Kuwait,4/4/20,479,2020-04-04
Kosovo,4/4/20,135,2020-04-04
Saint Kitts and Nevis,4/4/20,9,2020-04-04
Sao Tome and Principe,4/4/20,0,2020-04-04
Azerbaijan,4/4/20,521,2020-04-04
Liechtenstein,4/4/20,77,2020-04-04
Bolivia,4/4/20,139,2020-04-04
Kenya,4/4/20,126,2020-04-04
Libya,4/4/20,18,2020-04-04
Maldives,4/4/20,19,2020-04-04
Mali,4/4/20,41,2020-04-04
Barbados,4/4/20,52,2020-04-04
Bhutan,4/4/20,5,2020-04-04
Laos,4/4/20,10,2020-04-04
Uruguay,4/4/20,400,2020-04-04
"Korea, South",4/4/20,10156,2020-04-04
United Arab Emirates,4/4/20,1505,2020-04-04
Algeria,4/5/20,1320,2020-04-05
Ethiopia,4/5/20,43,2020-04-05
MS Zaandam,4/5/20,9,2020-04-05
Rwanda,4/5/20,104,2020-04-05
Thailand,4/5/20,2169,2020-04-05
Timor-Leste,4/5/20,1,2020-04-05
Lithuania,4/5/20,811,2020-04-05
United Kingdom,4/5/20,48436,2020-04-05
Colombia,4/5/20,1485,2020-04-05
Georgia,4/5/20,174,2020-04-05
Nigeria,4/5/20,232,2020-04-05
Eswatini,4/5/20,9,2020-04-05
Gabon,4/5/20,21,2020-04-05
Liechtenstein,4/5/20,77,2020-04-05
China,4/5/20,82602,2020-04-05
South Sudan,4/5/20,1,2020-04-05
Mauritius,4/5/20,227,2020-04-05
Central African Republic,4/5/20,8,2020-04-05
Portugal,4/5/20,11278,2020-04-05
Pakistan,4/5/20,3157,2020-04-05
Fiji,4/5/20,12,2020-04-05
Spain,4/5/20,131646,2020-04-05
Gambia,4/5/20,4,2020-04-05
France,4/5/20,93773,2020-04-05
Chile,4/5/20,4471,2020-04-05
Luxembourg,4/5/20,2804,2020-04-05
Barbados,4/5/20,56,2020-04-05
Chad,4/5/20,9,2020-04-05
Papua New Guinea,4/5/20,1,2020-04-05
Niger,4/5/20,184,2020-04-05
Finland,4/5/20,1927,2020-04-05
Nicaragua,4/5/20,6,2020-04-05
Sao Tome and Principe,4/5/20,0,2020-04-05
Sri Lanka,4/5/20,176,2020-04-05
Cote d'Ivoire,4/5/20,261,2020-04-05
Bahamas,4/5/20,28,2020-04-05
Sweden,4/5/20,6830,2020-04-05
Dominica,4/5/20,14,2020-04-05
Afghanistan,4/5/20,349,2020-04-05
Djibouti,4/5/20,59,2020-04-05
Taiwan*,4/5/20,363,2020-04-05
Uruguay,4/5/20,400,2020-04-05
Norway,4/5/20,5687,2020-04-05
Croatia,4/5/20,1182,2020-04-05
Diamond Princess,4/5/20,712,2020-04-05
Maldives,4/5/20,19,2020-04-05
Switzerland,4/5/20,21100,2020-04-05
Denmark,4/5/20,4561,2020-04-05
Mali,4/5/20,45,2020-04-05
Oman,4/5/20,298,2020-04-05
Azerbaijan,4/5/20,584,2020-04-05
Cuba,4/5/20,320,2020-04-05
Czechia,4/5/20,4587,2020-04-05
Qatar,4/5/20,1604,2020-04-05
Cyprus,4/5/20,446,2020-04-05
Austria,4/5/20,12051,2020-04-05
Bangladesh,4/5/20,88,2020-04-05
Dominican Republic,4/5/20,1745,2020-04-05
Romania,4/5/20,3864,2020-04-05
Estonia,4/5/20,1097,2020-04-05
Eritrea,4/5/20,29,2020-04-05
Madagascar,4/5/20,72,2020-04-05
Mauritania,4/5/20,6,2020-04-05
Congo (Brazzaville),4/5/20,45,2020-04-05
Albania,4/5/20,361,2020-04-05
South Africa,4/5/20,1655,2020-04-05
Sudan,4/5/20,12,2020-04-05
Equatorial Guinea,4/5/20,16,2020-04-05
West Bank and Gaza,4/5/20,237,2020-04-05
North Macedonia,4/5/20,555,2020-04-05
Bahrain,4/5/20,700,2020-04-05
Congo (Kinshasa),4/5/20,154,2020-04-05
El Salvador,4/5/20,62,2020-04-05
Tanzania,4/5/20,22,2020-04-05
Panama,4/5/20,1801,2020-04-05
Egypt,4/5/20,1173,2020-04-05
Malawi,4/5/20,4,2020-04-05
Suriname,4/5/20,10,2020-04-05
Ecuador,4/5/20,3646,2020-04-05
Malaysia,4/5/20,3662,2020-04-05
Costa Rica,4/5/20,454,2020-04-05
Russia,4/5/20,5389,2020-04-05
Andorra,4/5/20,501,2020-04-05
Belarus,4/5/20,562,2020-04-05
Serbia,4/5/20,1908,2020-04-05
Iraq,4/5/20,961,2020-04-05
Kuwait,4/5/20,556,2020-04-05
Brunei,4/5/20,135,2020-04-05
Morocco,4/5/20,1021,2020-04-05
Iran,4/5/20,58226,2020-04-05
Benin,4/5/20,22,2020-04-05
Indonesia,4/5/20,2273,2020-04-05
Armenia,4/5/20,822,2020-04-05
Turkey,4/5/20,27069,2020-04-05
Brazil,4/5/20,11130,2020-04-05
Poland,4/5/20,4102,2020-04-05
Monaco,4/5/20,73,2020-04-05
Bulgaria,4/5/20,531,2020-04-05
Seychelles,4/5/20,10,2020-04-05
India,4/5/20,3588,2020-04-05
Iceland,4/5/20,1486,2020-04-05
Mozambique,4/5/20,10,2020-04-05
Ukraine,4/5/20,1308,2020-04-05
Burkina Faso,4/5/20,345,2020-04-05
Kyrgyzstan,4/5/20,147,2020-04-05
Sierra Leone,4/5/20,6,2020-04-05
Antigua and Barbuda,4/5/20,15,2020-04-05
Saint Vincent and the Grenadines,4/5/20,7,2020-04-05
San Marino,4/5/20,266,2020-04-05
Ireland,4/5/20,4994,2020-04-05
Mongolia,4/5/20,14,2020-04-05
Kazakhstan,4/5/20,584,2020-04-05
Jordan,4/5/20,345,2020-04-05
Bolivia,4/5/20,157,2020-04-05
Saudi Arabia,4/5/20,2402,2020-04-05
Montenegro,4/5/20,214,2020-04-05
Philippines,4/5/20,3246,2020-04-05
Bosnia and Herzegovina,4/5/20,654,2020-04-05
Japan,4/5/20,3139,2020-04-05
Kenya,4/5/20,142,2020-04-05
Zimbabwe,4/5/20,9,2020-04-05
Syria,4/5/20,19,2020-04-05
Bhutan,4/5/20,5,2020-04-05
Argentina,4/5/20,1451,2020-04-05
Botswana,4/5/20,6,2020-04-05
Italy,4/5/20,128948,2020-04-05
US,4/5/20,337072,2020-04-05
"Korea, South",4/5/20,10237,2020-04-05
Senegal,4/5/20,222,2020-04-05
Israel,4/5/20,8430,2020-04-05
Kosovo,4/5/20,145,2020-04-05
Venezuela,4/5/20,159,2020-04-05
Jamaica,4/5/20,58,2020-04-05
New Zealand,4/5/20,1039,2020-04-05
Hungary,4/5/20,733,2020-04-05
Peru,4/5/20,2281,2020-04-05
Australia,4/5/20,5687,2020-04-05
Lebanon,4/5/20,527,2020-04-05
Slovenia,4/5/20,997,2020-04-05
Western Sahara,4/5/20,4,2020-04-05
Guatemala,4/5/20,61,2020-04-05
Cambodia,4/5/20,114,2020-04-05
Vietnam,4/5/20,241,2020-04-05
Mexico,4/5/20,1890,2020-04-05
Grenada,4/5/20,12,2020-04-05
Liberia,4/5/20,13,2020-04-05
Paraguay,4/5/20,104,2020-04-05
Cameroon,4/5/20,650,2020-04-05
Uzbekistan,4/5/20,342,2020-04-05
United Arab Emirates,4/5/20,1799,2020-04-05
Uganda,4/5/20,52,2020-04-05
Somalia,4/5/20,7,2020-04-05
Canada,4/5/20,15756,2020-04-05
Libya,4/5/20,18,2020-04-05
Togo,4/5/20,44,2020-04-05
Saint Kitts and Nevis,4/5/20,10,2020-04-05
Ghana,4/5/20,214,2020-04-05
Germany,4/5/20,100123,2020-04-05
Greece,4/5/20,1735,2020-04-05
Namibia,4/5/20,16,2020-04-05
Netherlands,4/5/20,17953,2020-04-05
Guinea,4/5/20,121,2020-04-05
Moldova,4/5/20,864,2020-04-05
Burma,4/5/20,21,2020-04-05
Zambia,4/5/20,39,2020-04-05
Angola,4/5/20,14,2020-04-05
Honduras,4/5/20,268,2020-04-05
Belize,4/5/20,5,2020-04-05
Tunisia,4/5/20,574,2020-04-05
Singapore,4/5/20,1309,2020-04-05
Holy See,4/5/20,7,2020-04-05
Trinidad and Tobago,4/5/20,104,2020-04-05
